"class name"," frequency"
"com.cloud.network.dao.FirewallRulesCidrsDao","1",""
"com.cloud.network.vpc.NetworkACLItemDao","5",""
"com.cloud.network.vpc.NetworkACLItemCidrsDao","1",""
"com.cloud.network.bigswitch.BigSwitchBcfUtils","1",""
"com.cloud.network.bigswitch.BigSwitchBcfApi","1",""
"com.cloud.network.bigswitch.ControlClusterStatus","3",""
"com.cloud.network.bigswitch.Capabilities","1",""
"com.cloud.network.bigswitch.NetworkData","2",""
"com.cloud.network.bigswitch.NetworkData.Network","2",""
"com.cloud.network.bigswitch.AttachmentData","2",""
"com.cloud.network.bigswitch.AttachmentData.Attachment","2",""
"com.cloud.configuration.ConfigurationManager","8",""
"com.cloud.network.dao.CiscoVnmcDao","1",""
"com.cloud.network.dao.CiscoAsa1000vDao","1",""
"com.cloud.network.dao.NetworkAsa1000vMapDao","1",""
"com.cloud.network.IpAddressManager","12",""
"com.cloud.offering.NetworkOffering","29",""
"com.cloud.domain.Domain","17",""
"com.cloud.vm.ReservationContext","21",""
"com.cloud.dc.DataCenter","18",""
"com.cloud.network.cisco.CiscoVnmcControllerVO","5",""
"com.cloud.network.cisco.CiscoAsa1000vDeviceVO","1",""
"com.cloud.network.cisco.NetworkAsa1000vMapVO","6",""
"com.cloud.dc.ClusterVSMMapVO","1",""
"com.cloud.network.CiscoNexusVSMDeviceVO","1",""
"com.cloud.utils.net.Ip","5",""
"com.cloud.network.addr.PublicIp","5",""
"com.cloud.dc.VlanVO","8",""
"com.cloud.network.IpAddress","3",""
"com.cloud.network.rules.FirewallRule","1",""
"com.cloud.network.rules.PortForwardingRule","1",""
"com.cloud.network.rules.StaticNat","1",""
"com.cloud.network.cisco.CiscoVnmcConnectionImpl","1",""
"com.cloud.network.as.AutoScaleService","1",""
"com.cloud.capacity.CapacityManager","5",""
"com.cloud.consoleproxy.ConsoleProxyManager","2",""
"com.cloud.consoleproxy.ConsoleProxyService","1",""
"com.cloud.storage.DataStoreProviderApiService","1",""
"com.cloud.deploy.DeploymentPlanner","2",""
"com.cloud.deploy.DeploymentPlanningManager","1",""
"com.cloud.acl.DomainChecker","2",""
"com.cloud.network.ExternalDeviceUsageManager","1",""
"com.cloud.region.ha.GlobalLoadBalancingRulesService","1",""
"com.cloud.ha.HighAvailabilityManager","2",""
"com.cloud.agent.manager.allocator.HostAllocator","1",""
"org.eclipse.jetty.security.IdentityService","1",""
"com.cloud.network.vpc.NetworkACLService","1",""
"com.cloud.network.NetworkUsageService","1",""
"com.cloud.agent.manager.allocator.PodAllocator","1",""
"com.cloud.server.ResourceMetaDataService","1",""
"com.cloud.network.vpn.Site2SiteVpnManager","4",""
"com.cloud.network.element.Site2SiteVpnServiceProvider","2",""
"com.cloud.storage.snapshot.SnapshotApiService","1",""
"com.cloud.network.StorageNetworkManager","3",""
"com.cloud.network.StorageNetworkService","1",""
"com.cloud.server.TaggedResourceService","4",""
"com.cloud.vm.snapshot.VMSnapshotManager","1",""
"com.cloud.network.element.FirewallServiceProvider","1",""
"com.cloud.network.element.PortForwardingServiceProvider","1",""
"com.cloud.network.element.NetworkACLServiceProvider","2",""
"com.cloud.network.element.VpcProvider","1",""
"net.juniper.contrail.api.ApiConnectorMock","1",""
"net.juniper.contrail.api.types.VirtualNetwork","4",""
"com.cloud.network.lb.LoadBalanceRuleHandler","1",""
"com.cloud.network.lb.dao.ElasticLbVmMapDao","2",""
"com.cloud.dc.dao.PodVlanMapDao","1",""
"com.cloud.vm.DomainRouterVO","20",""
"com.cloud.vm.VirtualMachineProfile.Param","1",""
"com.cloud.network.dao.IPAddressVO","6",""
"com.cloud.dc.PodVlanMapVO","1",""
"com.cloud.network.lb.ElasticLoadBalancerManagerImpl","1",""
"com.cloud.agent.manager.Commands","6",""
"com.cloud.agent.api.check.CheckSshAnswer","2",""
"com.cloud.network.dao.PhysicalNetworkDao","14",""
"com.globo.globodns.client.api.DomainAPI","1",""
"com.globo.globodns.client.api.RecordAPI","1",""
"com.globo.globodns.client.api.ExportAPI","1",""
"com.cloud.network.router.NetworkHelper","2",""
"com.cloud.network.dao.VirtualRouterProviderDao","6",""
"com.cloud.network.dao.PhysicalNetworkServiceProviderDao","9",""
"com.cloud.network.lb.LoadBalancingRulesManager","4",""
"com.cloud.offerings.dao.NetworkOfferingDao","10",""
"com.cloud.network.dao.NiciraNvpDao","2",""
"com.cloud.network.dao.NiciraNvpRouterMappingDao","1",""
"com.cloud.network.NiciraNvpDeviceVO","13",""
"com.cloud.agent.api.CreateLogicalRouterAnswer","1",""
"com.cloud.network.PublicIpAddress","4",""
"com.cloud.network.NiciraNvpRouterMappingVO","2",""
"com.cloud.agent.api.ConfigurePublicIpsOnLogicalRouterAnswer","1",""
"com.cloud.agent.api.ConfigureSharedNetworkUuidAnswer","1",""
"com.cloud.agent.api.ConfigureSharedNetworkVlanIdAnswer","1",""
"com.cloud.offerings.dao.NetworkOfferingServiceMapDao","6",""
"com.cloud.network.dao.PhysicalNetworkVO","26",""
"com.cloud.agent.api.CreateLogicalSwitchAnswer","3",""
"com.cloud.agent.api.DeleteLogicalSwitchAnswer","1",""
"com.cloud.network.NetworkProfile","2",""
"org.apache.http.impl.client.CloseableHttpClient","10",""
"org.apache.http.client.methods.CloseableHttpResponse","17",""
"com.cloud.network.resource.NiciraNvpResource","3",""
"com.cloud.network.nicira.NiciraNvpApi","8",""
"com.cloud.network.resource.NiciraNvpUtilities","2",""
"com.cloud.network.nicira.LogicalSwitch","4",""
"com.cloud.network.nicira.LogicalRouterPort","3",""
"com.cloud.network.nicira.VifAttachment","1",""
"com.cloud.network.nicira.ControlClusterStatus","4",""
"com.cloud.network.nicira.LogicalSwitchPort","5",""
"com.cloud.network.nicira.LogicalRouter","3",""
"com.cloud.agent.api.ConfigurePublicIpsOnLogicalRouterCommand","2",""
"com.cloud.agent.api.ConfigureStaticNatRulesOnLogicalRouterCommand","4",""
"com.cloud.agent.api.ConfigurePortForwardingRulesOnLogicalRouterCommand","5",""
"com.cloud.network.dao.PhysicalNetworkServiceProviderVO","4",""
"org.apache.http.client.HttpClient","4",""
"org.apache.http.impl.client.DefaultHttpClient","1",""
"org.apache.http.client.methods.HttpPost","1",""
"org.apache.http.HttpResponse","6",""
"org.apache.http.StatusLine","6",""
"org.apache.http.client.methods.HttpPatch","4",""
"com.cloud.network.dao.BrocadeVcsDao","1",""
"com.cloud.network.dao.BrocadeVcsNetworkVlanMappingDao","1",""
"com.cloud.network.guru.GuestNetworkGuru","1",""
"com.cloud.network.BrocadeVcsDeviceVO","8",""
"com.cloud.agent.api.CreateNetworkAnswer","2",""
"com.cloud.agent.api.AssociateMacToNetworkAnswer","2",""
"com.cloud.agent.api.DisassociateMacFromNetworkAnswer","2",""
"com.cloud.network.BrocadeVcsNetworkVlanMappingVO","2",""
"com.cloud.agent.api.DeleteNetworkAnswer","1",""
"com.cloud.network.brocade.BrocadeVcsApi","1",""
"com.cloud.network.schema.showvcs.VcsNodeInfo","2",""
"com.cloud.network.schema.showvcs.VcsNodes","2",""
"com.cloud.network.schema.showvcs.Output","2",""
"com.cloud.deploy.DeploymentPlanner.ExcludeList","7",""
"com.cloud.vm.VirtualMachineProfileImpl","11",""
"com.cloud.user.AccountVO","15",""
"com.cloud.host.dao.HostTagsDao","3",""
"com.cloud.gpu.dao.HostGpuGroupsDao","3",""
"com.cloud.storage.dao.GuestOSCategoryDao","5",""
"com.cloud.vm.dao.UserVmDetailsDao","10",""
"com.cloud.capacity.dao.CapacityDao","5",""
"com.cloud.service.dao.ServiceOfferingDetailsDao","6",""
"org.apache.log4j.spi.LoggingEvent","5",""
"com.cloud.agent.api.ModifyStoragePoolAnswer","2",""
"com.cloud.storage.StoragePoolAutomation","1",""
"com.cloud.user.DomainService","2",""
"com.cloud.user.dao.UserAccountDao","7",""
"com.cloud.user.UserAccount","3",""
"javax.naming.ldap.LdapContext","1",""
"com.cloud.server.auth.SHA256SaltedUserAuthenticator","1",""
"com.cloud.server.ManagementServerImpl","3",""
"com.cloud.alert.dao.AlertDao","1",""
"com.cloud.api.ApiServer","1",""
"com.cloud.utils.db.SearchCriteria<java.lang.String>","1",""
"com.cloud.api.query.dao.ResourceTagJoinDao","1",""
"com.cloud.network.security.dao.SecurityGroupVMMapDao","1",""
"com.cloud.api.query.dao.SecurityGroupJoinDaoImpl","1",""
"com.cloud.api.query.vo.SecurityGroupJoinVO","1",""
"com.cloud.network.security.SecurityGroupVMMapVO","2",""
"com.cloud.capacity.CapacityVO","2",""
"com.cloud.dc.ClusterDetailsVO","2",""
"com.cloud.configuration.ConfigurationManagerImpl","2",""
"com.cloud.projects.ProjectManager","6",""
"com.cloud.api.query.dao.NetworkOfferingJoinDao","1",""
"com.cloud.dc.dao.AccountVlanMapDao","1",""
"com.cloud.dc.dao.DomainVlanMapDao","1",""
"com.cloud.dc.dao.DataCenterIpAddressDao","1",""
"com.cloud.dc.HostPodVO","13",""
"com.cloud.dc.ClusterVO","1",""
"com.cloud.utils.db.GlobalLock","3",""
"com.cloud.vm.ConsoleProxyVO","1",""
"com.cloud.consoleproxy.ConsoleProxyManagerImpl","1",""
"com.cloud.deploy.DeploymentPlanningManagerImpl","2",""
"com.cloud.deploy.FirstFitPlanner","2",""
"com.cloud.deploy.dao.PlannerHostReservationDao","1",""
"com.cloud.projects.dao.ProjectDao","4",""
"com.cloud.ha.dao.HighAvailabilityDao","1",""
"com.cloud.storage.secondary.SecondaryStorageVmManager","1",""
"com.cloud.ha.HaWorkVO","2",""
"com.cloud.ha.CheckOnAgentInvestigator","2",""
"com.cloud.hypervisor.KVMGuru","2",""
"com.cloud.offering.ServiceOffering","2",""
"com.cloud.service.ServiceOfferingDetailsVO","5",""
"com.cloud.hypervisor.kvm.dpdk.DpdkHelper","3",""
"com.cloud.vm.UserVmDetailVO","5",""
"com.cloud.metadata.ResourceMetaDataManagerImpl","1",""
"com.cloud.storage.dao.VolumeDetailsDao","1",""
"com.cloud.vm.dao.NicDetailsDao","1",""
"com.cloud.server.ResourceManagerUtil","1",""
"com.cloud.network.dao.NetworkExternalLoadBalancerDao","2",""
"com.cloud.network.dao.ExternalLoadBalancerDeviceDao","1",""
"com.cloud.network.dao.InlineLoadBalancerNicMapDao","1",""
"com.cloud.user.dao.UserStatisticsDao","3",""
"com.cloud.network.dao.LoadBalancerDao","23",""
"com.cloud.network.rules.dao.PortForwardingRulesDao","3",""
"com.cloud.network.dao.NetworkExternalFirewallDao","1",""
"com.cloud.network.dao.ExternalFirewallDeviceDao","1",""
"com.cloud.network.lb.LoadBalancingRule","1",""
"com.cloud.agent.api.routing.HealthCheckLBConfigAnswer","1",""
"com.cloud.network.dao.NetworkExternalLoadBalancerVO","1",""
"com.cloud.network.dao.ExternalLoadBalancerDeviceVO","1",""
"com.cloud.network.ExternalDeviceUsageManagerImpl.ExternalDeviceNetworkUsageTask","1",""
"com.cloud.network.NetworkModelImpl","9",""
"com.cloud.dc.dao.DataCenterVnetDao","2",""
"com.cloud.network.vpc.dao.PrivateIpDao","2",""
"com.cloud.network.dao.AccountGuestVlanMapDao","1",""
"com.cloud.network.Ipv6AddressManagerImpl","1",""
"com.cloud.vm.dao.NicSecondaryIpDaoImpl","1",""
"com.cloud.network.dao.UserIpv6AddressDaoImpl","1",""
"com.cloud.network.IpAddressManagerImpl","3",""
"com.cloud.network.dao.IPAddressDaoImpl","1",""
"com.cloud.network.dao.UserIpv6AddressDao","2",""
"com.cloud.network.dao.LoadBalancerVMMapDao","6",""
"com.cloud.network.dao.MonitoringServiceDao","2",""
"com.cloud.cluster.dao.ManagementServerHostDao","2",""
"com.cloud.network.dao.NetworkDetailsDao","2",""
"com.cloud.network.dao.OpRouterMonitorServiceDao","2",""
"com.cloud.network.dao.Site2SiteCustomerGatewayDao","2",""
"com.cloud.network.dao.Site2SiteVpnConnectionDao","2",""
"com.cloud.network.dao.Site2SiteVpnGatewayDao","3",""
"com.cloud.user.dao.UserStatsLogDao","2",""
"com.cloud.network.dao.RemoteAccessVpnDao","2",""
"com.cloud.network.dao.VpnUserDao","2",""
"com.cloud.network.dao.OvsProviderDao","1",""
"org.cloud.network.router.deployment.RouterDeploymentDefinitionBuilder","2",""
"com.cloud.network.router.VpcVirtualNetworkApplianceManagerImpl","3",""
"com.cloud.network.element.VirtualRouterElement","2",""
"com.cloud.storage.GuestOSCategoryVO","1",""
"com.cloud.vm.Nic","1",""
"com.cloud.network.element.ConfigDriveNetworkElement","1",""
"com.cloud.agent.api.HandleConfigDriveIsoAnswer","2",""
"com.cloud.network.element.VpcVirtualRouterElement","2",""
"com.cloud.network.vpc.Vpc","7",""
"com.cloud.network.RemoteAccessVpn","3",""
"com.cloud.network.vpc.VpcManager","5",""
"com.cloud.network.rules.FirewallManager","2",""
"java.util.List<com.cloud.network.dao.LoadBalancerVMMapVO>","1",""
"java.util.List<com.cloud.vm.Nic>","1",""
"com.cloud.network.rules.RulesManagerImpl","1",""
"com.cloud.network.dao.LoadBalancerVO","2",""
"com.cloud.network.element.LoadBalancingServiceProvider","1",""
"com.cloud.network.as.dao.AutoScaleVmGroupDao","1",""
"com.cloud.network.dao.LBHealthCheckPolicyDao","1",""
"com.cloud.network.dao.LBStickinessPolicyDao","1",""
"com.cloud.network.dao.LoadBalancerCertMapDao","5",""
"com.cloud.network.router.NetworkHelperImpl","1",""
"com.cloud.network.router.VirtualRouter","4",""
"com.cloud.agent.api.CheckS2SVpnConnectionsCommand","1",""
"com.cloud.agent.api.CheckS2SVpnConnectionsAnswer","1",""
"com.cloud.network.router.RouterControlHelper","2",""
"com.cloud.network.router.VirtualNetworkApplianceManagerImpl","1",""
"com.cloud.network.vpc.NetworkACLManagerImpl","2",""
"com.cloud.network.vpc.dao.VpcOfferingServiceMapDao","2",""
"com.cloud.network.vpc.VpcOfferingServiceMapVO","1",""
"com.cloud.network.element.NetworkElement","2",""
"com.cloud.network.vpc.NetworkACLServiceImpl","2",""
"com.cloud.network.vpc.NetworkACLManager","3",""
"com.cloud.network.vpc.dao.NetworkACLDao","4",""
"com.cloud.network.vpc.NetworkACLVO","3",""
"com.cloud.network.vpc.NetworkACLItemVO","11",""
"com.cloud.network.vpc.NetworkACL","3",""
"com.cloud.resource.ResourceManagerImpl","2",""
"com.cloud.agent.api.GetVncPortAnswer","2",""
"com.cloud.agent.api.GetVncPortCommand","2",""
"com.trilead.ssh2.Connection","2",""
"com.cloud.resource.RollingMaintenanceManagerImpl","2",""
"com.cloud.configuration.dao.ResourceCountDao","2",""
"com.cloud.server.ConfigurationServerImpl","3",""
"org.influxdb.InfluxDB","2",""
"org.influxdb.dto.BatchPoints.Builder","1",""
"org.influxdb.dto.BatchPoints","1",""
"com.cloud.user.SSHKeyPairVO","5",""
"com.cloud.user.dao.SSHKeyPairDao","1",""
"com.cloud.user.SSHKeyPair","1",""
"com.cloud.storage.VolumeApiServiceImpl","2",""
"com.cloud.api.query.dao.ServiceOfferingJoinDao","2",""
"com.cloud.api.query.vo.ServiceOfferingJoinVO","1",""
"com.cloud.storage.StorageManagerImpl","2",""
"com.cloud.storage.snapshot.SnapshotManagerImpl","1",""
"com.cloud.storage.dao.SnapshotPolicyDao","1",""
"com.cloud.storage.SnapshotPolicyVO","1",""
"java.util.HashMap<java.lang.String","java.lang.String>","1",""
"com.cloud.tags.TaggedResourceManagerImpl","1",""
"com.cloud.template.TemplateAdapter","2",""
"com.cloud.storage.TemplateProfile","2",""
"com.cloud.storage.VMTemplateStoragePoolVO","4",""
"com.cloud.storage.dao.VMTemplateZoneDao","2",""
"com.cloud.event.dao.UsageEventDao","6",""
"com.cloud.storage.dao.LaunchPermissionDao","1",""
"com.cloud.api.query.dao.UserVmJoinDao","1",""
"com.cloud.storage.dao.VMTemplateDetailsDao","1",""
"com.cloud.template.HypervisorTemplateAdapter","1",""
"com.cloud.vm.UserVmManagerImpl","7",""
"com.cloud.user.UserAccountVO","2",""
"com.cloud.user.UserVO","6",""
"com.cloud.projects.ProjectAccountVO","1",""
"com.cloud.domain.DomainVO","2",""
"com.cloud.api.query.dao.DiskOfferingJoinDao","1",""
"com.cloud.configuration.dao.ResourceLimitDao","1",""
"com.cloud.network.dao.NetworkDomainDao","1",""
"com.cloud.domain.dao.DomainDetailsDao","2",""
"com.cloud.user.DomainManagerImpl","2",""
"java.util.List<com.cloud.storage.VolumeVO>","1",""
"com.cloud.network.element.UserDataServiceProvider","2",""
"com.cloud.vm.snapshot.VMSnapshotManagerImpl","1",""
"com.cloud.vm.snapshot.dao.VMSnapshotDetailsDao","1",""
"com.cloud.vm.snapshot.VMSnapshotDetailsVO","2",""
"org.mockito.ArgumentCaptor<java.util.List<com.cloud.vm.snapshot.VMSnapshotDetailsVO>>","1",""
"org.mockito.ArgumentCaptor<java.util.List<com.cloud.vm.UserVmDetailVO>>","1",""
"com.cloud.network.Network.Provider","1",""
"com.cloud.network.vpc.VpcGatewayVO","1",""
"com.cloud.network.vpc.PrivateGateway","1",""
"com.cloud.tags.dao.ResourceTagDao","4",""
"com.cloud.network.vpc.dao.VpcGatewayDao","3",""
"com.cloud.network.vpc.VpcService","4",""
"com.cloud.network.rules.RulesManager","15",""
"com.cloud.network.lb.LoadBalancingRulesService","1",""
"com.cloud.network.dao.SslCertDao","15",""
"com.cloud.network.element.IpDeployer","1",""
"com.cloud.network.Ipv6AddressManager","1",""
"com.cloud.dc.dao.DataCenterLinkLocalIpAddressDao","1",""
"com.cloud.user.AccountDetailsDao","1",""
"com.cloud.network.vpc.dao.VpcOfferingDao","2",""
"com.cloud.network.vpc.dao.StaticRouteDao","1",""
"com.cloud.network.vpc.dao.VpcServiceMapDao","1",""
"com.cloud.agent.api.GetUnmanagedInstancesCommand","1",""
"com.cloud.network.element.VirtualRouterProviderVO","1",""
"com.cloud.network.router.VpcNetworkHelperImpl","1",""
"com.cloud.dc.Pod","1",""
"com.cloud.network.vpc.VpcVO","1",""
"com.cloud.network.router.NicProfileHelper","1",""
"com.cloud.network.vpc.VpcOfferingVO","2",""
"com.cloud.usage.UsageManagerImpl","2",""
"com.cloud.event.dao.UsageEventDetailsDao","1",""
"com.cloud.event.UsageEventVO","2",""
"com.cloud.usage.dao.UsageVPNUserDao","1",""
"com.cloud.usage.dao.UsageVMSnapshotDao","1",""
"com.cloud.usage.UsageVPNUserVO","3",""
"com.cloud.usage.UsageVMSnapshotVO","3",""
"com.cloud.utils.SwiftUtil.SwiftClientCfg","10",""
"org.apache.http.HttpEntity","1",""
"com.trilead.ssh2.Session","1",""
"javax.mail.internet.MimeMessage","2",""
"com.sun.mail.smtp.SMTPMessage","1",""
"com.sun.mail.smtp.SMTPTransport","1",""
"com.cloud.hypervisor.vmware.mo.ClusterMO","1",""
"com.cloud.hypervisor.vmware.mo.HostDatastoreBrowserMO","1",""
"java.net.HttpURLConnection","1",""
"streamer.SocketWrapper","1",""
"streamer.Link","2",""
"org.osgi.framework.BundleContext","40",""
"org.apache.maven.artifact.Artifact","13",""
"java.io.File","3",""
"org.osgi.framework.Bundle","33",""
"org.osgi.framework.ServiceReference<>","4",""
"org.osgi.framework.startlevel.BundleStartLevel","3",""
"org.osgi.service.cm.ConfigurationAdmin","14",""
"org.osgi.service.cm.Configuration","13",""
"org.osgi.service.event.EventAdmin","1",""
"org.osgi.framework.wiring.BundleRevision","4",""
"org.osgi.framework.wiring.BundleWiring","8",""
"org.osgi.framework.wiring.BundleWire","3",""
"org.osgi.framework.wiring.BundleRequirement","4",""
"org.osgi.framework.wiring.BundleCapability","3",""
"org.osgi.framework.ServiceReference<javax.sql.DataSource>","1",""
"java.sql.Connection","7",""
"java.sql.DatabaseMetaData","1",""
"java.sql.ResultSet","2",""
"java.sql.PreparedStatement","1",""
"java.sql.Statement","2",""
"javax.management.MBeanInfo","22",""
"javax.management.MBeanServer","30",""
"org.osgi.framework.ServiceRegistration<>","2",""
"org.osgi.framework.ServiceReference","6",""
"org.osgi.framework.ServiceRegistration","6",""
"org.osgi.framework.ServiceReference<java.lang.Object>","1",""
"org.apache.felix.service.threadio.ThreadIO","1",""
"java.io.PrintStream","3",""
"javax.servlet.http.HttpServletRequest","189",""
"javax.servlet.http.HttpServletResponse","108",""
"javax.servlet.ServletContext","119",""
"javax.servlet.ServletConfig","2",""
"com.amazonaws.services.kendra.AWSkendra","1",""
"org.apache.shiro.authc.UsernamePasswordToken","2",""
"com.cloudera.api.swagger.model.ApiServiceList","1",""
"com.cloudera.api.swagger.model.ApiRoleList","3",""
"com.cloudera.api.swagger.model.ApiService","6",""
"com.cloudera.api.swagger.model.ApiClusterRef","1",""
"com.cloudera.api.swagger.model.ApiRole","4",""
"com.cloudera.api.swagger.model.ApiHostRef","2",""
"com.cloudera.api.swagger.model.ApiServiceConfig","3",""
"com.cloudera.api.swagger.model.ApiConfig","5",""
"com.cloudera.api.swagger.model.ApiConfigList","3",""
"com.cloudera.api.swagger.model.ApiEvent","1",""
"com.cloudera.api.swagger.model.ApiEventAttribute","1",""
"org.jboss.shrinkwrap.api.spec.WebArchive","4",""
"javax.servlet.FilterConfig","103",""
"org.apache.http.client.methods.HttpUriRequest","18",""
"org.apache.http.client.methods.CloseableHttpResponse","9",""
"org.apache.http.StatusLine","10",""
"org.apache.http.HttpEntity","9",""
"org.apache.http.Header","9",""
"org.apache.http.impl.client.CloseableHttpClient","10",""
"java.util.Properties","1",""
"javax.servlet.FilterChain","14",""
"org.pac4j.core.client.Client","1",""
"org.pac4j.core.context.WebContext","1",""
"javax.servlet.Filter","2",""
"javax.servlet.RequestDispatcher","1",""
"org.eclipse.jetty.server.Server","1",""
"org.eclipse.jetty.server.ServerConnector","1",""
"java.security.KeyStore","3",""
"java.security.Principal","12",""
"javax.servlet.ServletOutputStream","5",""
"java.security.cert.X509Certificate","1",""
"java.security.KeyStoreSpi","1",""
"java.security.cert.Certificate","1",""
"java.lang.Object","1",""
"org.apache.http.message.BasicHttpResponse","1",""
"org.apache.http.HttpResponse","11",""
"java.sql.ResultSetMetaData","1",""
"org.apache.http.RequestLine","1",""
"javax.servlet.ServletInputStream","4",""
"javax.sql.DataSource","4",""
"javax.jms.ConnectionFactory","1",""
"javax.jms.Connection","1",""
"javax.jms.Session","1",""
"javax.jms.Destination","2",""
"javax.jms.MessageProducer","2",""
"javax.jms.TextMessage","1",""
"javax.jms.ObjectMessage","1",""
"javax.jms.MapMessage","1",""
"java.io.OutputStream","2",""
"jakarta.servlet.ServletContext","5",""
"org.mockito.ArgumentCaptor<java.lang.Class<? extends jakarta.servlet.Filter>>","1",""
"org.mockito.ArgumentCaptor<java.util.EventListener>","2",""
"jakarta.servlet.FilterRegistration.Dynamic","3",""
"jakarta.servlet.ServletContextEvent","2",""
"jakarta.servlet.FilterConfig","1",""
"jakarta.servlet.ServletRequest","1",""
"jakarta.servlet.ServletResponse","1",""
"jakarta.servlet.FilterChain","1",""
"org.springframework.core.env.AbstractEnvironment","3",""
"javax.servlet.jsp.PageContext","6",""
"javax.servlet.jsp.JspWriter","1",""
"javax.servlet.jsp.tagext.BodyContent","2",""
"javax.servlet.ServletContextEvent","2",""
"javax.servlet.ServletRequest","1",""
"javax.servlet.ServletResponse","1",""
"org.mockito.ArgumentCaptor<java.lang.Class<? extends javax.servlet.Filter>>","1",""
"javax.servlet.FilterRegistration.Dynamic","3",""
"com.github.maoo.indexer.client.AlfrescoClient","1",""
"org.apache.kafka.clients.producer.KafkaProducer","1",""
"org.nuxeo.client.NuxeoClient","2",""
"org.nuxeo.client.objects.user.UserManager","3",""
"org.nuxeo.client.objects.user.User","3",""
"org.nuxeo.client.objects.Document","5",""
"org.nuxeo.client.objects.Repository","6",""
"org.nuxeo.client.objects.Documents","2",""
"org.nuxeo.client.objects.blob.FileBlob","1",""
"org.slf4j.Logger","7",""
"org.xml.sax.ext.LexicalHandler","1",""
"org.eclipse.aether.impl.RepositoryEventDispatcher","1",""
"T","1",""
"org.elasticsearch.client.RestClient","1",""
"org.elasticsearch.client.Response","1",""
"org.apache.http.HttpEntity","1",""
"org.apache.http.Header","1",""
"org.elasticsearch.action.search.SearchResponse","1",""
"org.apache.poi.ss.usermodel.Sheet","1",""
"javax.sql.DataSource","1",""
"java.sql.Connection","1",""
"java.sql.Statement","1",""
"java.sql.PreparedStatement","1",""
"org.apache.kafka.clients.consumer.Consumer","2",""
"java.util.Map","5",""
"java.lang.Object","2",""
"java.util.concurrent.Executor","1",""
"java.net.Socket","1",""
"org.apache.hadoop.mapreduce.Reducer.Context","1",""
"org.apache.hadoop.mapreduce.Mapper.Context","1",""
"org.apache.commons.logging.Log","1",""
"jakarta.faces.context.ExternalContext","4",""
"jakarta.faces.application.ViewHandler","5",""
"jakarta.faces.component.UIComponent","9",""
"jakarta.faces.component.ContextCallback","2",""
"jakarta.faces.render.Renderer","3",""
"jakarta.faces.event.FacesEvent","4",""
"jakarta.faces.component.visit.VisitContext","1",""
"jakarta.faces.application.Application","5",""
"jakarta.faces.lifecycle.LifecycleFactory","1",""
"jakarta.faces.lifecycle.Lifecycle","1",""
"jakarta.el.ELContext","9",""
"jakarta.faces.component.UIViewRoot","2",""
"jakarta.el.MethodExpression","6",""
"","1",""
"jakarta.faces.component.UIViewRootTest.AnyPhasePhaseListener","1",""
"jakarta.faces.component.UIViewRootTest.RestoreViewPhasePhaseListener","1",""
"jakarta.faces.event.ActionListener","2",""
"jakarta.faces.convert.Converter","1",""
"jakarta.faces.validator.Validator","1",""
"jakarta.el.ValueExpression","7",""
"jakarta.faces.context.FacesContext","6",""
"jakarta.faces.component.UIComponentBase","3",""
"jakarta.faces.event.FacesListener","2",""
"jakarta.faces.event.ValueChangeListener","1",""
"jakarta.el.ExpressionFactory","1",""
"jakarta.faces.view.facelets.FaceletContext","1",""
"jakarta.el.ELResolver","4",""
"jakarta.faces.application.ResourceHandler","1",""
"jakarta.faces.application.Resource","1",""
"jakarta.el.ELContextEvent","1",""
"jakarta.el.ELContextListener","1",""
"javax.servlet.http.HttpServletRequest","93",""
"javax.servlet.http.HttpServletResponse","6",""
"javax.servlet.ServletContext","1",""
"javax.servlet.http.HttpSession","10",""
"org.w3c.dom.Element","5",""
"javax.servlet.FilterConfig","1",""
"javax.servlet.FilterChain","1",""
"freemarker.template.Template","1",""
"freemarker.core.Environment","1",""
"java.lang.String","1",""
"org.apache.http.StatusLine","4",""
"org.apache.http.client.HttpClient","2",""
"org.apache.http.client.methods.HttpUriRequest","2",""
"io.netty.handler.codec.http.HttpRequest","3",""
"io.netty.handler.codec.http.HttpMethod","5",""
"io.netty.handler.codec.http.HttpHeaders","5",""
"io.netty.handler.codec.http.DefaultFullHttpRequest","3",""
"io.netty.handler.codec.http.HttpVersion","3",""
"io.netty.handler.codec.http.DefaultFullHttpResponse","3",""
"org.apache.oodt.cas.crawl.action.CrawlerActionRepo","8",""
"org.apache.oodt.cas.crawl.action.CrawlerAction","12",""
"org.apache.oodt.cas.filemgr.ingest.Ingester","2",""
"com.amazonaws.services.s3.AmazonS3","1",""
"org.apache.oodt.cas.filemgr.structs.Product","1",""
"org.apache.oodt.cas.filemgr.structs.Reference","1",""
"com.amazonaws.services.s3.model.S3Object","1",""
"com.amazonaws.services.s3.model.S3ObjectInputStream","1",""
"java.util.Properties","1",""
"javax.sql.DataSource","3",""
"java.sql.Connection","6",""
"java.sql.Statement","4",""
"java.sql.ResultSet","4",""
"java.sql.ResultSetMetaData","1",""
"org.apache.oodt.cas.workflow.system.WorkflowManagerClient","3",""
"org.apache.oodt.cas.crawl.AutoDetectProductCrawler","6",""
"java.util.logging.Logger","2",""
"org.apache.oodt.cas.pge.metadata.PgeMetadata","2",""
"org.apache.oodt.cas.filemgr.system.FileManagerClient","1",""
"org.apache.hadoop.yarn.api.records.ContainerLaunchContext","1",""
